county_site_id,parameter_code,date_local,arithmetic_mean
005-0004,61101,2005-06-16,4.008333
005-0004,61101,2005-06-17,7.441667
005-0004,61101,2005-06-18,3.062500
005-0004,61101,2005-06-19,2.750000
005-0004,61101,2005-06-20,3.158333
005-0004,61101,2005-06-21,3.320833
005-0004,61101,2005-06-22,4.300000
005-0004,61101,2005-06-23,4.637500
005-0004,61101,2005-06-24,3.741667
005-0004,61101,2005-06-25,4.708333
005-0004,61101,2005-06-26,4.550000
005-0004,61101,2005-06-27,4.029167
005-0004,61101,2005-06-28,3.729167
005-0004,61101,2005-06-29,2.679167
005-0004,61101,2005-06-30,3.033333
005-0004,61101,2005-07-01,3.304167
005-0004,61101,2005-07-02,3.770833
005-0004,61101,2005-07-03,3.225000
005-0004,61101,2005-07-04,2.995833
005-0004,61101,2005-07-05,2.829167
005-0004,61101,2005-07-06,3.108333
005-0004,61101,2005-07-07,2.783333
005-0004,61101,2005-07-08,3.004167
005-0004,61101,2005-07-09,3.941667
005-0004,61101,2005-07-10,3.137500
005-0004,61101,2005-07-11,2.729167
005-0004,61101,2005-07-12,2.483333
005-0004,61101,2005-07-13,2.920833
005-0004,61101,2005-07-14,3.058333
005-0004,61101,2005-07-15,3.041667
005-0004,61101,2005-07-16,4.200000
005-0004,61101,2005-07-17,3.054167
005-0004,61101,2005-07-18,3.112500
005-0004,61101,2005-07-19,2.591667
005-0004,61101,2005-07-20,3.516667
005-0004,61101,2005-07-21,3.675000
005-0004,61101,2005-07-22,3.695833
005-0004,61101,2005-07-23,3.062500
005-0004,61101,2005-07-24,3.983333
005-0004,61101,2005-07-25,3.812500
005-0004,61101,2005-07-26,2.916667
005-0004,61101,2005-07-27,3.083333
005-0004,61101,2005-07-28,2.950000
005-0004,61101,2005-07-29,3.700000
005-0004,61101,2005-07-30,3.312500
005-0004,61101,2005-07-31,3.320833
005-0004,61101,2005-08-01,4.041667
005-0004,61101,2005-08-02,4.416667
005-0004,61101,2005-08-03,3.375000
005-0004,61101,2005-08-04,3.462500
005-0004,61101,2005-08-05,3.191667
005-0004,61101,2005-08-06,2.966667
005-0004,61101,2005-08-07,2.937500
005-0004,61101,2005-08-08,3.258333
005-0004,61101,2005-08-09,3.458333
005-0004,61101,2005-08-10,3.379167
005-0004,61101,2005-08-11,3.125000
005-0004,61101,2005-08-12,3.125000
005-0004,61101,2005-08-13,3.675000
005-0004,61101,2005-08-14,3.058333
005-0004,61101,2005-08-15,3.537500
005-0004,61101,2005-08-16,4.675000
005-0004,61101,2005-08-17,4.033333
005-0004,61101,2005-08-18,3.937500
005-0004,61101,2005-08-19,3.020833
005-0004,61101,2005-08-20,2.704167
005-0004,61101,2005-08-21,3.162500
005-0004,61101,2005-08-22,4.804167
005-0004,61101,2005-08-23,4.991667
005-0004,61101,2005-08-24,3.612500
005-0004,61101,2005-08-25,2.762500
005-0004,61101,2005-08-26,2.883333
005-0004,61101,2005-08-27,3.000000
005-0004,61101,2005-08-28,2.691667
005-0004,61101,2005-08-29,3.416667
005-0004,61101,2005-08-30,4.679167
005-0004,61101,2005-08-31,3.116667
005-0004,61101,2005-09-01,2.283333
005-0004,61101,2005-09-02,2.850000
005-0004,61101,2005-09-03,5.229167
005-0004,61101,2005-09-04,5.183333
005-0004,61101,2005-09-05,3.408333
005-0004,61101,2005-09-06,2.683333
005-0004,61101,2005-09-07,2.725000
005-0004,61101,2005-09-08,2.737500
005-0004,61101,2005-09-09,7.295833
005-0004,61101,2005-09-10,4.016667
005-0004,61101,2005-09-11,3.054167
005-0004,61101,2005-09-12,2.662500
005-0004,61101,2005-09-13,2.879167
005-0004,61101,2005-09-14,2.691667
005-0004,61101,2005-09-15,2.704167
005-0004,61101,2005-09-16,3.604167
005-0004,61101,2005-09-17,4.108333
005-0004,61101,2005-09-18,2.300000
005-0004,61101,2005-09-19,2.516667
005-0004,61101,2005-09-20,2.437500
005-0004,61101,2005-09-21,3.854167
005-0004,61101,2005-09-22,2.375000
005-0004,61101,2005-09-23,3.583333
005-0004,61101,2005-09-24,2.970833
005-0004,61101,2005-09-25,2.412500
005-0004,61101,2005-09-26,2.483333
005-0004,61101,2005-09-27,2.466667
005-0004,61101,2005-09-28,2.887500
005-0004,61101,2005-09-29,2.404167
005-0004,61101,2005-09-30,1.925000
005-0004,61101,2005-10-01,5.045833
005-0004,61101,2005-10-02,4.691667
005-0004,61101,2005-10-03,4.175000
005-0004,61101,2005-10-04,3.029167
005-0004,61101,2005-10-05,2.316667
005-0004,61101,2005-10-06,2.362500
005-0004,61101,2005-10-07,2.454167
005-0004,61101,2005-10-08,2.504167
005-0004,61101,2005-10-09,2.679167
005-0004,61101,2005-10-10,2.316667
005-0004,61101,2005-10-11,2.004167
005-0004,61101,2005-10-12,2.141667
005-0004,61101,2005-10-13,2.412500
005-0004,61101,2005-10-14,2.086957
005-0004,61101,2005-10-15,3.479167
005-0004,61101,2005-10-16,2.625000
005-0004,61101,2005-10-17,2.500000
005-0004,61101,2005-10-18,2.083333
005-0004,61101,2005-10-19,2.512500
005-0004,61101,2005-10-20,1.941667
005-0004,61101,2005-10-21,2.060870
005-0004,61101,2005-10-22,1.875000
005-0004,61101,2005-10-23,1.925000
005-0004,61101,2005-10-24,2.116667
005-0004,61101,2005-10-25,2.129167
005-0004,61101,2005-10-26,2.720833
005-0004,61101,2005-10-27,3.295833
005-0004,61101,2005-10-28,2.530435
005-0004,61101,2005-10-29,3.369565
005-0004,61101,2005-10-30,2.487500
005-0004,61101,2005-10-31,2.266667
005-0004,61101,2005-11-01,3.366667
005-0004,61101,2005-11-02,6.108333
005-0004,61101,2005-11-03,3.608333
005-0004,61101,2005-11-04,3.095833
005-0004,61101,2005-11-05,2.583333
005-0004,61101,2005-11-06,3.862500
005-0004,61101,2005-11-07,2.700000
005-0004,61101,2005-11-08,3.983333
005-0004,61101,2005-11-09,2.341667
005-0004,61101,2005-11-10,1.647619
005-0004,61101,2005-11-11,2.209091
005-0004,61101,2005-11-12,3.778261
005-0004,61101,2005-11-13,2.054167
005-0004,61101,2005-11-14,4.325000
005-0004,61101,2005-11-15,2.227273
005-0004,61101,2005-11-16,1.766667
005-0004,61101,2005-11-17,2.229167
005-0004,61101,2005-11-18,2.395833
005-0004,61101,2005-11-19,2.095833
005-0004,61101,2005-11-20,1.808333
005-0004,61101,2005-11-21,2.108333
005-0004,61101,2005-11-22,1.882609
005-0004,61101,2005-11-23,1.695833
005-0004,61101,2005-11-24,1.787500
005-0004,61101,2005-11-25,2.537500
005-0004,61101,2005-11-26,3.858333
005-0004,61101,2005-11-27,2.404167
005-0004,61101,2005-11-28,2.133333
005-0004,61101,2005-11-29,2.241667
005-0004,61101,2005-11-30,3.329167
005-0004,61101,2005-12-01,4.291667
005-0004,61101,2005-12-02,4.362500
005-0004,61101,2005-12-03,2.727273
005-0004,61101,2005-12-04,4.141667
005-0004,61101,2005-12-05,2.645833
005-0004,61101,2005-12-06,3.475000
005-0004,61101,2005-12-07,2.259091
005-0004,61101,2005-12-08,2.304167
005-0004,61101,2005-12-09,2.050000
005-0004,61101,2005-12-10,1.660870
005-0004,61101,2005-12-11,1.712500
005-0004,61101,2005-12-12,1.687500
005-0004,61101,2005-12-13,2.816667
005-0004,61101,2005-12-14,1.945833
005-0004,61101,2005-12-15,2.008333
005-0004,61101,2005-12-16,2.183333
005-0004,61101,2005-12-17,2.258333
005-0004,61101,2005-12-18,3.120833
005-0004,61101,2005-12-19,1.787500
005-0004,61101,2005-12-20,1.629167
005-0004,61101,2005-12-21,2.304167
005-0004,61101,2005-12-22,3.104167
005-0004,61101,2005-12-23,2.741667
005-0004,61101,2005-12-24,1.891304
005-0004,61101,2005-12-25,2.095833
005-0004,61101,2005-12-26,2.516667
005-0004,61101,2005-12-27,3.183333
005-0004,61101,2005-12-28,3.491667
005-0004,61101,2005-12-29,3.525000
005-0004,61101,2005-12-30,4.341667
005-0004,61101,2005-12-31,4.820833
005-0004,61101,2006-01-01,3.629167
005-0004,61101,2006-01-02,3.529167
005-0004,61101,2006-01-03,4.462500
005-0004,61101,2006-01-04,2.900000
005-0004,61101,2006-01-05,3.316667
005-0004,61101,2006-01-06,2.133333
005-0004,61101,2006-01-07,2.920833
005-0004,61101,2006-01-08,2.875000
005-0004,61101,2006-01-09,2.016667
005-0004,61101,2006-01-10,2.520833
005-0004,61101,2006-01-11,4.800000
005-0004,61101,2006-01-12,2.187500
005-0004,61101,2006-01-13,2.416667
005-0004,61101,2006-01-14,2.400000
005-0004,61101,2006-01-15,3.554167
005-0004,61101,2006-01-16,2.141667
005-0004,61101,2006-01-17,2.170833
005-0004,61101,2006-01-18,2.754167
005-0004,61101,2006-01-19,2.495833
005-0004,61101,2006-01-20,4.216667
005-0004,61101,2006-01-21,3.283333
005-0004,61101,2006-01-22,3.525000
005-0004,61101,2006-01-23,2.095833
005-0004,61101,2006-01-24,2.070833
005-0004,61101,2006-01-25,2.141667
005-0004,61101,2006-01-26,2.425000
005-0004,61101,2006-01-27,2.950000
005-0004,61101,2006-01-28,3.745833
005-0004,61101,2006-01-29,2.512500
005-0004,61101,2006-01-30,2.587500
005-0004,61101,2006-01-31,2.925000
005-0004,61101,2006-02-01,4.237500
005-0004,61101,2006-02-02,2.691667
005-0004,61101,2006-02-03,3.250000
005-0004,61101,2006-02-04,3.133333
005-0004,61101,2006-02-05,3.658333
005-0004,61101,2006-02-06,2.416667
005-0004,61101,2006-02-07,2.091667
005-0004,61101,2006-02-08,2.475000
005-0004,61101,2006-02-09,2.466667
005-0004,61101,2006-02-10,2.558333
005-0004,61101,2006-02-11,2.700000
005-0004,61101,2006-02-12,2.345833
005-0004,61101,2006-02-13,2.429167
005-0004,61101,2006-02-14,3.141667
005-0004,61101,2006-02-15,3.716667
005-0004,61101,2006-02-16,2.258333
005-0004,61101,2006-02-17,3.087500
005-0004,61101,2006-02-18,3.550000
005-0004,61101,2006-02-19,2.104167
005-0004,61101,2006-02-20,2.412500
005-0004,61101,2006-02-21,2.212500
005-0004,61101,2006-02-22,4.216667
005-0004,61101,2006-02-23,2.583333
005-0004,61101,2006-02-24,2.291667
005-0004,61101,2006-02-25,2.150000
005-0004,61101,2006-02-26,2.308333
005-0004,61101,2006-02-27,3.775000
005-0004,61101,2006-02-28,6.262500
005-0004,61101,2006-03-01,2.500000
005-0004,61101,2006-03-02,2.395833
005-0004,61101,2006-03-03,3.112500
005-0004,61101,2006-03-04,5.741667
005-0004,61101,2006-03-05,2.950000
005-0004,61101,2006-03-06,4.316667
005-0004,61101,2006-03-07,2.933333
005-0004,61101,2006-03-08,4.113043
005-0004,61101,2006-03-09,5.287500
005-0004,61101,2006-03-10,3.637500
005-0004,61101,2006-03-11,4.800000
005-0004,61101,2006-03-12,3.162500
005-0004,61101,2006-03-13,4.058333
005-0004,61101,2006-03-14,5.133333
005-0004,61101,2006-03-15,3.487500
005-0004,61101,2006-03-16,3.741667
005-0004,61101,2006-03-17,2.779167
005-0004,61101,2006-03-18,2.645833
005-0004,61101,2006-03-19,2.329167
005-0004,61101,2006-03-20,2.516667
005-0004,61101,2006-03-21,2.516667
005-0004,61101,2006-03-22,2.662500
005-0004,61101,2006-03-23,3.200000
005-0004,61101,2006-03-24,3.420833
005-0004,61101,2006-03-25,6.125000
005-0004,61101,2006-03-26,3.062500
005-0004,61101,2006-03-27,2.970833
005-0004,61101,2006-03-28,3.354167
005-0004,61101,2006-03-29,5.037500
005-0004,61101,2006-03-30,3.125000
005-0004,61101,2006-03-31,3.766667
005-0004,61101,2006-04-01,4.504167
005-0004,61101,2006-04-02,2.816667
005-0004,61101,2006-04-03,3.462500
005-0004,61101,2006-04-04,5.454167
005-0004,61101,2006-04-05,6.370833
005-0004,61101,2006-04-06,4.025000
005-0004,61101,2006-04-07,2.512500
005-0004,61101,2006-04-08,3.916667
005-0004,61101,2006-04-09,3.225000
005-0004,61101,2006-04-10,3.766667
005-0004,61101,2006-04-11,3.925000
005-0004,61101,2006-04-12,3.350000
005-0004,61101,2006-04-13,5.054167
005-0004,61101,2006-04-14,4.320833
005-0004,61101,2006-04-15,5.737500
005-0004,61101,2006-04-16,8.641667
005-0004,61101,2006-04-17,4.929167
005-0004,61101,2006-04-18,3.550000
005-0004,61101,2006-04-19,2.929167
005-0004,61101,2006-04-20,3.658333
005-0004,61101,2006-04-21,2.925000
005-0004,61101,2006-04-22,3.679167
005-0004,61101,2006-04-23,3.716667
005-0004,61101,2006-04-24,10.129167
005-0004,61101,2006-04-25,5.208333
005-0004,61101,2006-04-26,3.691667
005-0004,61101,2006-04-27,3.895833
005-0004,61101,2006-04-28,3.991667
005-0004,61101,2006-04-29,3.145833
005-0004,61101,2006-04-30,4.345833
005-0004,61101,2006-05-01,3.113636
005-0004,61101,2006-05-02,3.550000
005-0004,61101,2006-05-03,2.758333
005-0004,61101,2006-05-04,7.320833
005-0004,61101,2006-05-05,5.016667
005-0004,61101,2006-05-06,3.979167
005-0004,61101,2006-05-07,3.745833
005-0004,61101,2006-05-08,3.316667
005-0004,61101,2006-05-09,3.550000
005-0004,61101,2006-05-10,3.150000
005-0004,61101,2006-05-11,3.045833
005-0004,61101,2006-05-12,3.658333
005-0004,61101,2006-05-13,3.120833
005-0004,61101,2006-05-14,4.483333
005-0004,61101,2006-05-15,5.220833
005-0004,61101,2006-05-16,2.954167
005-0004,61101,2006-05-17,3.158333
005-0004,61101,2006-05-18,3.070833
005-0004,61101,2006-05-19,3.887500
005-0004,61101,2006-05-20,4.833333
005-0004,61101,2006-05-21,4.483333
005-0004,61101,2006-05-22,4.069565
005-0004,61101,2006-05-23,3.495833
005-0004,61101,2006-05-24,3.337500
005-0004,61101,2006-05-25,3.354167
005-0004,61101,2006-05-26,4.270833
005-0004,61101,2006-05-27,3.866667
005-0004,61101,2006-05-28,3.833333
005-0004,61101,2006-05-29,3.670833
005-0004,61101,2006-05-30,2.987500
005-0004,61101,2006-05-31,2.804167
005-0004,61101,2006-06-01,2.958333
005-0004,61101,2006-06-02,3.045833
005-0004,61101,2006-06-03,3.008333
005-0004,61101,2006-06-04,3.537500
005-0004,61101,2006-06-05,2.654167
005-0004,61101,2006-06-06,3.004167
005-0004,61101,2006-06-07,4.958333
005-0004,61101,2006-06-08,5.645833
005-0004,61101,2006-06-09,3.854167
005-0004,61101,2006-06-10,3.350000
005-0004,61101,2006-06-11,3.420833
005-0004,61101,2006-06-12,3.350000
005-0004,61101,2006-06-13,5.195833
005-0004,61101,2006-06-14,3.695833
005-0004,61101,2006-06-15,3.141667
005-0004,61101,2006-06-16,3.054167
005-0004,61101,2006-06-17,3.545833
005-0004,61101,2006-06-18,3.045833
005-0004,61101,2006-06-19,4.754167
005-0004,61101,2006-06-20,3.045833
005-0004,61101,2006-06-21,3.629167
005-0004,61101,2006-06-22,3.237500
005-0004,61101,2006-06-23,3.016667
005-0004,61101,2006-06-24,2.929167
005-0004,61101,2006-06-25,3.362500
005-0004,61101,2006-06-26,4.108333
005-0004,61101,2006-06-27,3.337500
005-0004,61101,2006-06-28,3.045833
005-0004,61101,2006-06-29,3.183333
005-0004,61101,2006-06-30,3.500000
005-0004,61101,2006-07-01,3.991667
005-0004,61101,2006-07-02,2.833333
005-0004,61101,2006-07-03,4.170833
005-0004,61101,2006-07-04,4.254167
005-0004,61101,2006-07-05,3.033333
005-0004,61101,2006-07-06,4.404167
005-0004,61101,2006-07-07,3.220833
005-0004,61101,2006-07-08,2.612500
005-0004,61101,2006-07-09,3.862500
005-0004,61101,2006-07-10,3.387500
005-0004,61101,2006-07-11,3.775000
005-0004,61101,2006-07-12,3.975000
005-0004,61101,2006-07-13,3.287500
005-0004,61101,2006-07-14,3.020833
005-0004,61101,2006-07-15,3.512500
005-0004,61101,2006-07-16,2.737500
005-0004,61101,2006-07-17,2.987500
005-0004,61101,2006-07-18,3.587500
005-0004,61101,2006-07-19,3.337500
005-0004,61101,2006-07-20,3.041667
005-0004,61101,2006-07-21,3.625000
005-0004,61101,2006-07-22,2.925000
005-0004,61101,2006-07-23,3.145833
005-0004,61101,2006-07-24,2.925000
005-0004,61101,2006-07-25,2.966667
005-0004,61101,2006-07-26,4.316667
005-0004,61101,2006-07-27,2.929167
005-0004,61101,2006-07-28,2.837500
005-0004,61101,2006-07-29,3.175000
005-0004,61101,2006-07-30,3.795833
005-0004,61101,2006-07-31,3.020833
005-0004,61101,2006-08-01,4.054167
005-0004,61101,2006-08-02,2.787500
005-0004,61101,2006-08-03,4.412500
005-0004,61101,2006-08-04,3.945833
005-0004,61101,2006-08-05,4.375000
005-0004,61101,2006-08-06,3.920833
005-0004,61101,2006-08-07,4.337500
005-0004,61101,2006-08-08,4.520833
005-0004,61101,2006-08-09,3.429167
005-0004,61101,2006-08-10,3.587500
005-0004,61101,2006-08-11,3.320833
005-0004,61101,2006-08-12,3.679167
005-0004,61101,2006-08-13,2.720833
005-0004,61101,2006-08-14,2.891667
005-0004,61101,2006-08-15,4.616667
005-0004,61101,2006-08-16,4.775000
005-0004,61101,2006-08-17,4.145833
005-0004,61101,2006-08-18,2.554167
005-0004,61101,2006-08-19,2.479167
005-0004,61101,2006-08-20,2.758333
005-0004,61101,2006-08-21,3.237500
005-0004,61101,2006-08-22,3.741667
005-0004,61101,2006-08-23,4.458333
005-0004,61101,2006-08-24,2.679167
005-0004,61101,2006-08-25,3.295833
005-0004,61101,2006-08-26,3.787500
005-0004,61101,2006-08-27,2.687500
005-0004,61101,2006-08-28,3.308333
005-0004,61101,2006-08-29,3.220833
005-0004,61101,2006-08-30,4.958333
005-0004,61101,2006-08-31,2.608333
005-0004,61101,2006-09-01,2.404167
005-0004,61101,2006-09-02,3.108333
005-0004,61101,2006-09-03,2.450000
005-0004,61101,2006-09-04,2.525000
005-0004,61101,2006-09-05,2.554167
005-0004,61101,2006-09-06,2.666667
005-0004,61101,2006-09-07,4.191667
005-0004,61101,2006-09-08,3.883333
005-0004,61101,2006-09-09,3.266667
005-0004,61101,2006-09-10,2.750000
005-0004,61101,2006-09-11,2.554167
005-0004,61101,2006-09-12,2.391667
005-0004,61101,2006-09-13,2.891667
005-0004,61101,2006-09-14,4.366667
005-0004,61101,2006-09-15,3.879167
005-0004,61101,2006-09-16,3.279167
005-0004,61101,2006-09-17,2.604167
005-0004,61101,2006-09-18,2.529167
005-0004,61101,2006-09-19,2.612500
005-0004,61101,2006-09-20,3.441667
005-0004,61101,2006-09-21,3.716667
005-0004,61101,2006-09-22,3.016667
005-0004,61101,2006-09-23,2.375000
005-0004,61101,2006-09-24,2.729167
005-0004,61101,2006-09-25,2.829167
005-0004,61101,2006-09-26,2.225000
005-0004,61101,2006-09-27,2.254167
005-0004,61101,2006-09-28,2.179167
005-0004,61101,2006-09-29,2.350000
005-0004,61101,2006-09-30,2.195833
005-0004,61101,2006-10-01,2.283333
005-0004,61101,2006-10-02,4.362500
005-0004,61101,2006-10-03,2.258333
005-0004,61101,2006-10-04,3.425000
005-0004,61101,2006-10-05,3.312500
005-0004,61101,2006-10-06,2.995833
005-0004,61101,2006-10-07,3.204167
005-0004,61101,2006-10-08,2.591667
005-0004,61101,2006-10-09,4.879167
005-0004,61101,2006-10-10,3.983333
005-0004,61101,2006-10-11,2.300000
005-0004,61101,2006-10-12,2.137500
005-0004,61101,2006-10-13,2.116667
005-0004,61101,2006-10-14,2.283333
005-0004,61101,2006-10-15,3.075000
005-0004,61101,2006-10-16,3.841667
005-0004,61101,2006-10-17,3.620833
005-0004,61101,2006-10-18,2.366667
005-0004,61101,2006-10-19,3.720833
005-0004,61101,2006-10-20,3.816667
005-0004,61101,2006-10-21,2.045833
005-0004,61101,2006-10-22,2.216667
005-0004,61101,2006-10-23,2.112500
005-0004,61101,2006-10-24,2.191667
005-0004,61101,2006-10-25,4.033333
005-0004,61101,2006-10-26,1.958333
005-0004,61101,2006-10-27,2.204167
005-0004,61101,2006-10-28,1.804167
005-0004,61101,2006-10-29,2.133333
005-0004,61101,2006-10-30,3.666667
005-0004,61101,2006-10-31,2.108333
005-0004,61101,2006-11-01,1.995833
005-0004,61101,2006-11-02,2.420833
005-0004,61101,2006-11-03,2.154167
005-0004,61101,2006-11-04,2.154167
005-0004,61101,2006-11-05,2.433333
005-0004,61101,2006-11-06,2.437500
005-0004,61101,2006-11-07,2.870833
005-0004,61101,2006-11-08,3.879167
005-0004,61101,2006-11-09,3.216667
005-0004,61101,2006-11-10,3.212500
005-0004,61101,2006-11-11,2.866667
005-0004,61101,2006-11-12,2.483333
005-0004,61101,2006-11-13,6.804167
005-0004,61101,2006-11-14,4.887500
005-0004,61101,2006-11-15,2.887500
005-0004,61101,2006-11-16,2.604167
005-0004,61101,2006-11-17,2.112500
005-0004,61101,2006-11-18,2.758333
005-0004,61101,2006-11-19,2.337500
005-0004,61101,2006-11-20,2.762500
005-0004,61101,2006-11-21,2.990476
005-0004,61101,2006-11-22,3.050000
005-0004,61101,2006-11-23,4.175000
005-0004,61101,2006-11-24,2.558333
005-0004,61101,2006-11-25,2.179167
005-0004,61101,2006-11-26,2.295833
005-0004,61101,2006-11-27,6.766667
005-0004,61101,2006-11-28,2.650000
005-0004,61101,2006-11-29,2.620833
005-0004,61101,2006-11-30,2.520833
005-0004,61101,2006-12-01,3.008333
005-0004,61101,2006-12-02,2.500000
005-0004,61101,2006-12-03,2.158333
005-0004,61101,2006-12-04,2.062500
005-0004,61101,2006-12-05,2.420833
005-0004,61101,2006-12-06,1.808333
005-0004,61101,2006-12-07,1.837500
005-0004,61101,2006-12-08,1.737500
005-0004,61101,2006-12-09,2.595833
005-0004,61101,2006-12-10,2.637500
005-0004,61101,2006-12-11,2.366667
005-0004,61101,2006-12-12,3.012500
005-0004,61101,2006-12-13,4.229167
005-0004,61101,2006-12-14,2.991667
005-0004,61101,2006-12-15,4.670833
005-0004,61101,2006-12-16,2.587500
005-0004,61101,2006-12-17,5.916667
005-0004,61101,2006-12-18,2.683333
005-0004,61101,2006-12-19,2.045833
005-0004,61101,2006-12-20,2.104167
005-0004,61101,2006-12-21,2.341667
005-0004,61101,2006-12-22,1.966667
005-0004,61101,2006-12-23,3.125000
005-0004,61101,2006-12-24,3.350000
005-0004,61101,2006-12-25,2.120833
005-0004,61101,2006-12-26,3.104167
005-0004,61101,2006-12-27,2.129167
005-0004,61101,2006-12-28,5.637500
005-0004,61101,2006-12-29,2.604167
005-0004,61101,2006-12-30,2.250000
005-0004,61101,2006-12-31,1.775000
005-0004,61101,2007-01-01,2.329167
005-0004,61101,2007-01-02,2.108333
005-0004,61101,2007-01-03,2.904167
005-0004,61101,2007-01-04,3.454167
005-0004,61101,2007-01-05,3.862500
005-0004,61101,2007-01-06,5.341667
005-0004,61101,2007-01-07,2.908333
005-0004,61101,2007-01-08,2.312500
005-0004,61101,2007-01-09,2.120833
005-0004,61101,2007-01-10,3.533333
005-0004,61101,2007-01-11,5.025000
005-0004,61101,2007-01-12,3.729167
005-0004,61101,2007-01-13,2.708333
005-0004,61101,2007-01-14,2.358333
005-0004,61101,2007-01-15,1.958333
005-0004,61101,2007-01-16,1.812500
005-0004,61101,2007-01-17,2.808333
005-0004,61101,2007-01-18,2.104167
005-0004,61101,2007-01-19,2.445833
005-0004,61101,2007-01-20,2.441667
005-0004,61101,2007-01-21,2.116667
005-0004,61101,2007-01-22,2.091667
005-0004,61101,2007-01-23,2.175000
005-0004,61101,2007-01-24,2.012500
005-0004,61101,2007-01-25,1.712500
005-0004,61101,2007-01-26,1.933333
005-0004,61101,2007-01-27,2.475000
005-0004,61101,2007-01-28,2.629167
005-0004,61101,2007-01-29,2.037500
005-0004,61101,2007-01-30,2.229167
005-0004,61101,2007-01-31,2.658333
005-0004,61101,2007-02-01,2.383333
005-0004,61101,2007-02-02,2.600000
005-0004,61101,2007-02-03,2.158333
005-0004,61101,2007-02-04,1.812500
005-0004,61101,2007-02-05,2.137500
005-0004,61101,2007-02-06,2.087500
005-0004,61101,2007-02-07,1.979167
005-0004,61101,2007-02-08,2.491667
005-0004,61101,2007-02-09,2.608333
005-0004,61101,2007-02-10,2.504167
005-0004,61101,2007-02-11,3.441667
005-0004,61101,2007-02-12,2.987500
005-0004,61101,2007-02-13,2.891667
005-0004,61101,2007-02-14,2.241667
005-0004,61101,2007-02-15,4.391667
005-0004,61101,2007-02-16,4.337500
005-0004,61101,2007-02-17,2.837500
005-0004,61101,2007-02-18,3.879167
005-0004,61101,2007-02-19,2.408333
005-0004,61101,2007-02-20,4.079167
005-0004,61101,2007-02-21,3.029167
005-0004,61101,2007-02-22,4.883333
005-0004,61101,2007-02-23,3.766667
005-0004,61101,2007-02-24,2.820833
005-0004,61101,2007-02-25,3.429167
005-0004,61101,2007-02-26,3.858333
005-0004,61101,2007-02-27,3.329167
005-0004,61101,2007-02-28,2.870833
005-0004,61101,2007-03-01,4.087500
005-0004,61101,2007-03-02,3.645833
005-0004,61101,2007-03-03,2.654167
005-0004,61101,2007-03-04,2.587500
005-0004,61101,2007-03-05,2.245833
005-0004,61101,2007-03-06,2.166667
005-0004,61101,2007-03-07,2.133333
005-0004,61101,2007-03-08,2.845833
005-0004,61101,2007-03-09,2.637500
005-0004,61101,2007-03-10,2.500000
005-0004,61101,2007-03-11,2.304167
005-0004,61101,2007-03-12,2.512500
005-0004,61101,2007-03-13,2.820833
005-0004,61101,2007-03-14,3.508333
005-0004,61101,2007-03-15,2.404167
005-0004,61101,2007-03-16,2.920833
005-0004,61101,2007-03-17,2.883333
005-0004,61101,2007-03-18,3.033333
005-0004,61101,2007-03-19,2.883333
005-0004,61101,2007-03-20,3.775000
005-0004,61101,2007-03-21,3.116667
005-0004,61101,2007-03-22,2.629167
005-0004,61101,2007-03-23,3.604167
005-0004,61101,2007-03-24,2.787500
005-0004,61101,2007-03-25,4.279167
005-0004,61101,2007-03-26,4.516667
005-0004,61101,2007-03-27,6.712500
005-0004,61101,2007-03-28,6.658333
005-0004,61101,2007-03-29,3.975000
005-0004,61101,2007-03-30,3.820833
005-0004,61101,2007-03-31,2.537500
005-0004,61101,2007-04-01,3.308333
005-0004,61101,2007-04-02,4.437500
005-0004,61101,2007-04-03,2.529167
005-0004,61101,2007-04-04,3.634783
005-0004,61101,2007-04-05,2.791667
005-0004,61101,2007-04-06,3.175000
005-0004,61101,2007-04-07,2.991667
005-0004,61101,2007-04-08,3.745833
005-0004,61101,2007-04-09,3.912500
005-0004,61101,2007-04-10,5.408333
005-0004,61101,2007-04-11,2.941667
005-0004,61101,2007-04-12,4.175000
005-0004,61101,2007-04-13,2.987500
005-0004,61101,2007-04-14,2.687500
005-0004,61101,2007-04-15,4.708333
005-0004,61101,2007-04-16,3.466667
005-0004,61101,2007-04-17,4.516667
005-0004,61101,2007-04-18,4.541667
005-0004,61101,2007-04-19,5.075000
005-0004,61101,2007-04-20,3.320833
005-0004,61101,2007-04-21,2.879167
005-0004,61101,2007-04-22,3.408333
005-0004,61101,2007-04-23,3.320833
005-0004,61101,2007-04-24,3.200000
005-0004,61101,2007-04-25,3.104167
005-0004,61101,2007-04-26,3.520833
005-0004,61101,2007-04-27,3.250000
005-0004,61101,2007-04-28,2.812500
005-0004,61101,2007-04-29,3.433333
005-0004,61101,2007-04-30,3.629167
005-0004,61101,2007-05-01,3.250000
005-0004,61101,2007-05-02,5.258333
005-0004,61101,2007-05-03,4.379167
005-0004,61101,2007-05-04,2.808333
005-0004,61101,2007-05-05,4.791667
005-0004,61101,2007-05-06,3.379167
005-0004,61101,2007-05-07,3.037500
005-0004,61101,2007-05-08,3.112500
005-0004,61101,2007-05-09,3.041667
005-0004,61101,2007-05-10,3.279167
005-0004,61101,2007-05-11,3.137500
005-0004,61101,2007-05-12,4.225000
005-0004,61101,2007-05-13,5.112500
005-0004,61101,2007-05-14,3.095833
